"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Switzerland",29,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","One","Two","26-100 books","I don’t read for enjoyment",45,45,45,"About once a month","A few times a year","About once a month","Never or almost never","About once a month","Switzerland","Public",2556.51,2632.15,2296.91,12,4,3,7
"Switzerland",29,"Female",6,"<ISCED level 2>","<ISCED level 2>","Two","Two","One","None","26-100 books","More than 2 hours a day",45,45,45,"Several times a month","Never or almost never","Several times a week","Never or almost never","Several times a month","Switzerland","Public",2287.79,2729.86,2582.25,15,2,2,4
"Switzerland",29,"Female",5,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","More than 500 books","30 minutes or less a day",45,45,45,"Several times a month","Never or almost never","A few times a year","Never or almost never","About once a month","Switzerland","Public",2457.98,2669.09,2436.77,11,4,3,7
"Switzerland",29,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","About once a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2167.44,1845.3,1898.26,15,3,3,6
"Switzerland",29,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Three or more","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"About once a month","About once a month","About once a month","A few times a year","Several times a month","Switzerland","Public",2891.46,2429.72,2569.18,15,3,4,7
"Switzerland",29,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","A few times a year","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2724.38,2429.71,2635.86,14,3,3,6
"Switzerland",29,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","One","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","About once a month","About once a month","Several times a month","Several times a month","Switzerland","Public",2276.49,2200.83,2222.76,18,3,3,6
"Switzerland",29,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","One","101-200 books","Between 30 and 60 minutes",45,45,45,"Never or almost never","A few times a year","Several times a month","A few times a year","Several times a week","Switzerland","Public",2581.44,2749.72,2492.27,14,4,3,7
"Switzerland",29,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","26-100 books","Between 30 and 60 minutes",45,45,45,"About once a month","Never or almost never","About once a month","Never or almost never","A few times a year","Switzerland","Public",2560.8,2603.16,2642.39,10,3,3,6
"Switzerland",29,"Male",8,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Three or more","201-500 books","30 minutes or less a day",45,45,45,"About once a month","A few times a year","A few times a year","About once a month","Several times a month","Switzerland","Public",2501.98,2374.4,2385.97,14,4,3,7
"Switzerland",29,"Female",6,"<ISCED level 2>","<ISCED level 3A>","Three or more","Two","Three or more","Two","26-100 books","30 minutes or less a day",45,45,45,"Several times a week","About once a month","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2583.38,2435.53,2493.19,15,2,4,6
"Switzerland",29,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","One","More than 500 books","1 to 2 hours a day",45,45,45,"Several times a week","Several times a week","Several times a week","Several times a week","Several times a week","Switzerland","Public",3365.05,3167.66,3261.56,25,4,4,8
"Switzerland",29,"Male",6,"<ISCED level 2>","Did Not Complete <ISCED level 1>","Three or more","Two","Three or more","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a month","Several times a month","Never or almost never","Several times a month","Switzerland","Public",2598.57,2355.55,2347.26,17,2,0,2
"Switzerland",29,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","Three or more","None","201-500 books","More than 2 hours a day",45,45,90,"Never or almost never","About once a month","Several times a week","Several times a month","Several times a week","Switzerland","Public",2304.14,2044.51,2174.28,18,3,3,6
"Switzerland",29,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Two","One","Two","One","More than 500 books","Between 30 and 60 minutes",45,45,45,"Several times a month","Several times a week","Several times a week","Never or almost never","Several times a month","Switzerland","Public",2876.66,3145.73,3014.45,19,4,4,8
"Switzerland",29,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Two","One","201-500 books","30 minutes or less a day",45,45,45,"About once a month","Several times a week","About once a month","A few times a year","Several times a week","Switzerland","Public",2741.12,2494.64,2765.95,18,4,4,8
"Switzerland",29,"Female",6,"<ISCED level 3A>","<ISCED level 1>","Three or more","Two","Two","One","26-100 books","Between 30 and 60 minutes",45,54,45,"Several times a month","Several times a month","Several times a week","About once a month","Several times a month","Switzerland","Public",2744.62,2760.84,2586.91,20,4,1,5
"Switzerland",29,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","201-500 books","Between 30 and 60 minutes",45,45,45,"About once a month","A few times a year","Several times a month","Never or almost never","Several times a week","Switzerland","Public",2810.84,2838.7,2574.32,15,3,3,6
"Switzerland",290,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Three or more","Two","11-25 books","I don’t read for enjoyment",45,45,45,"A few times a year","Never or almost never","Never or almost never","Never or almost never","A few times a year","Switzerland","Public",2972.86,2655,2706.26,7,3,2,5
"Switzerland",290,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","A few times a year","A few times a year","A few times a year","Never or almost never","Switzerland","Public",2748.14,2498.29,2625.6,12,3,3,6
"Switzerland",290,"Male",6,"<ISCED level 2>","<ISCED level 3A>","Three or more","One","Two","One","More than 500 books","Between 30 and 60 minutes",45,45,45,"About once a month","About once a month","A few times a year","Never or almost never","Several times a week","Switzerland","Public",3096.32,2885.47,3332.43,14,2,4,6
"Switzerland",290,"Female",7,"<ISCED level 3A>","<ISCED level 2>","Three or more","Two","Two","One","101-200 books","I don’t read for enjoyment",40,45,45,"Several times a month","A few times a year","Never or almost never","Never or almost never","About once a month","Switzerland","Public",2517.18,2177.35,2403.2,11,4,2,6
"Switzerland",290,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Several times a month","Several times a week","Several times a month","Switzerland","Public",3058.93,2255.77,2972.96,18,3,3,6
"Switzerland",290,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","One","One","11-25 books","Between 30 and 60 minutes",45,45,45,"Several times a month","About once a month","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2651.54,2532.86,2565.46,15,3,3,6
"Switzerland",290,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","Three or more","One","201-500 books","30 minutes or less a day",45,45,45,"Several times a month","About once a month","Several times a month","A few times a year","Several times a month","Switzerland","Public",3067.51,3032.13,3018.64,17,4,3,7
"Switzerland",290,"Male",6,"<ISCED level 2>","<ISCED level 2>","Three or more","One","Two","One","0-10 books","Between 30 and 60 minutes",45,45,45,"About once a month","Never or almost never","Never or almost never","Several times a month","Several times a week","Switzerland","Public",3109.95,2680.24,2836.35,14,2,2,4
"Switzerland",290,"Female",7,"<ISCED level 3A>","<ISCED level 2>","Three or more","One","Three or more","One","More than 500 books","30 minutes or less a day",45,45,45,"Several times a month","Never or almost never","Several times a month","A few times a year","Several times a month","Switzerland","Public",2987.26,2758.85,2822.82,15,4,2,6
"Switzerland",290,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","One","Two","One","26-100 books","30 minutes or less a day",45,45,45,"About once a month","Never or almost never","About once a month","Never or almost never","A few times a year","Switzerland","Public",2156.53,1958.1,2144.44,10,3,2,5
"Switzerland",290,"Female",8,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a month","About once a month","Never or almost never","Several times a month","Switzerland","Public",2904.31,2653.61,2474.08,16,3,3,6
"Switzerland",290,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"About once a month","About once a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2577.55,2345.94,2324.88,13,3,3,6
"Switzerland",290,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","101-200 books","30 minutes or less a day",45,45,45,"Several times a week","Several times a month","About once a month","Never or almost never","Several times a week","Switzerland","Public",1976.99,1926.72,2071.71,18,3,3,6
"Switzerland",290,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","One","One","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a month","About once a month","Several times a month","Never or almost never","Never or almost never","Switzerland","Public",3166.43,2619.83,2893.24,13,4,3,7
"Switzerland",290,"Male",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","Two","Three or more","0-10 books","I don’t read for enjoyment",45,45,45,"A few times a year","A few times a year","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2262.06,1943.91,2076.83,10,2,2,4
"Switzerland",290,"Male",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","Several times a week","Never or almost never","About once a month","Several times a week","Switzerland","Public",2561.96,1984.78,2240.02,19,4,4,8
"Switzerland",290,"Male",7,"<ISCED level 2>","<ISCED level 2>","Two","One","Two","One","101-200 books","Between 30 and 60 minutes",45,45,45,"A few times a year","A few times a year","Never or almost never","Never or almost never","A few times a year","Switzerland","Public",2514.45,1999.63,2184.54,8,2,2,4
"Switzerland",290,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a month","A few times a year","Never or almost never","Several times a week","Switzerland","Public",3264.17,3034.52,3448.99,16,2,2,4
"Switzerland",290,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","None","Two","Two","More than 500 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",3319.1,2837.37,3080.19,17,3,4,7
"Switzerland",290,"Female",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Three or more","One","101-200 books","More than 2 hours a day",45,45,45,"About once a month","A few times a year","Several times a month","Never or almost never","Several times a week","Switzerland","Public",2664.78,2063.76,2407.4,15,4,4,8
"Switzerland",290,"Male",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Two","Three or more","11-25 books","I don’t read for enjoyment",45,45,45,"About once a month","About once a month","About once a month","A few times a year","Several times a week","Switzerland","Public",2132.39,1658.91,1678.66,16,2,2,4
"Switzerland",290,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2439.27,2296.24,2361.23,11,3,3,6
